MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,N_Traffic,NE_Traffic,E_Traffic,SE_Traffic,S_Traffic,SW_Traffic,W_Traffic,NW_Traffic,Clogging?
1,1,4,OO,4449,N807SK,DEN,SLC,845,842,-3,96,82,59,391,956,8,1021,1004,-17,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
1,1,4,EV,3928,N11140,MCI,ORD,555,554,-1,94,83,58,403,711,6,729,717,-12,No,Yes,No,No,Yes,No,Yes,Yes,No
1,1,4,OO,5338,N937SW,MKE,DEN,847,949,62,168,171,129,896,1112,28,1035,1140,65,No,Yes,No,No,No,Yes,No,Yes,No
1,1,4,EV,5423,N724EV,CID,MSP,700,654,-6,79,76,42,220,805,5,819,810,-9,No,Yes,Yes,No,Yes,Yes,No,No,No
1,1,4,DL,750,N995AT,BOS,JFK,600,556,-4,80,76,44,187,700,12,720,712,-8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,UA,275,N598UA,LAX,JFK,811,806,-5,319,300,277,2475,1603,3,1630,1606,-24,No,No,Yes,No,Yes,Yes,No,No,No
1,1,4,EV,4556,N41104,VPS,IAH,610,607,-3,119,119,99,528,757,9,809,806,-3,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,309,N657SW,BWI,HOU,700,658,-2,220,211,198,1246,925,4,940,929,-11,No,No,No,Yes,Yes,No,Yes,No,No
1,1,4,UA,1528,N76519,SJU,EWR,154,157,3,255,241,220,1608,449,9,509,458,-11,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,DL,805,N948DL,PHL,ATL,900,854,-6,144,118,100,666,1045,7,1124,1052,-32,No,No,No,Yes,Yes,No,No,No,No
1,1,4,DL,2326,N128DL,FLL,ATL,845,840,-5,114,110,84,581,1025,5,1039,1030,-9,No,Yes,No,No,No,No,Yes,No,No
1,1,4,WN,1108,N625SW,BWI,FLL,705,700,-5,155,148,132,925,922,6,940,928,-12,Yes,Yes,No,No,No,Yes,No,No,No
1,1,4,US,1923,N829AW,MEM,CLT,735,724,-11,104,87,63,511,944,7,1019,951,-28,No,Yes,No,Yes,No,Yes,No,No,No
1,1,4,OO,7385,N301YV,EKO,SLC,646,636,-10,64,81,55,200,851,6,850,857,7,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
1,1,4,US,718,N586UW,SFO,PHL,825,826,1,317,312,296,2521,1634,4,1642,1638,-4,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,HA,217,N485HA,KOA,HNL,700,656,-4,42,45,31,163,734,7,742,741,-1,No,Yes,No,No,Yes,Yes,Yes,No,No
1,1,4,US,699,N172US,PHX,CLT,220,209,-11,224,199,183,1773,722,6,804,728,-36,Yes,No,Yes,No,No,Yes,No,No,No
1,1,4,DL,1492,N819DN,PHX,MSP,610,756,106,186,173,145,1276,1141,8,1016,1149,93,No,No,Yes,No,No,Yes,No,Yes,No
1,1,4,DL,972,N327NW,MSP,LAX,906,903,-3,249,229,195,1535,1043,9,1115,1052,-23,No,No,No,Yes,Yes,No,No,Yes,No
1,1,4,OO,5614,N782SK,LAS,LAX,750,747,-3,70,68,40,236,846,9,900,855,-5,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,EV,4936,N738EV,MSP,IAD,900,901,1,148,159,100,908,1237,3,1228,1240,12,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
1,1,4,EV,6058,N14180,MCI,IAD,803,755,-8,145,130,105,926,1053,12,1128,1105,-23,Yes,No,Yes,Yes,No,No,No,Yes,No
1,1,4,OO,4585,N440SW,DTW,LAN,841,841,0,54,65,21,74,942,4,935,946,11,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,AA,2286,N471AA,DFW,SAT,805,,,70,,,247,,,915,,,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,AA,2269,N3KUAA,PBI,LAX,845,850,5,355,350,326,2330,1130,10,1140,1140,0,No,Yes,Yes,Yes,No,No,No,No,No
1,1,4,MQ,3277,N532MQ,GRR,ORD,830,829,-1,70,52,33,137,816,5,840,821,-19,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
1,1,4,OO,5548,N954SW,BUR,DEN,827,836,9,143,152,123,850,1153,15,1150,1208,18,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1,1,4,AA,338,N3DJAA,LAX,SFO,650,644,-6,80,79,55,337,800,3,810,803,-7,No,Yes,No,Yes,Yes,No,No,No,No
1,1,4,DL,765,N329NB,PIT,MSP,645,642,-3,154,134,114,726,747,9,819,756,-23,No,No,Yes,No,Yes,No,No,No,No
1,1,4,OO,3499,N225AG,SLC,PDX,800,830,30,115,123,88,630,931,2,855,933,38,No,No,No,No,No,Yes,Yes,Yes,No
1,1,4,WN,1966,N685SW,ATL,JAX,845,922,37,75,,,270,1214,5,1000,1219,,No,Yes,No,Yes,Yes,Yes,No,No,No
1,1,4,DL,2234,N970DL,BWI,MSP,625,709,44,171,163,149,936,848,4,816,852,36,No,Yes,No,Yes,No,No,Yes,Yes,No
1,1,4,OO,5592,N494CA,CPR,DEN,600,604,4,72,77,39,230,714,7,712,721,9,No,No,No,Yes,Yes,No,Yes,Yes,No
1,1,4,F9,1057,N919FR,IAH,SFO,600,552,-8,260,262,237,1635,805,9,820,814,-6,Yes,No,Yes,Yes,No,No,No,Yes,No
1,1,4,AA,1354,N504AA,DFW,MCO,700,655,-5,150,144,123,985,1015,4,1030,1019,-11,No,No,No,No,Yes,Yes,No,Yes,No
1,1,4,EV,5681,N12163,TUL,IAH,900,850,-10,102,96,78,429,1018,8,1042,1026,-16,Yes,No,Yes,Yes,No,Yes,No,No,No
1,1,4,UA,456,N830UA,DEN,LAX,804,805,1,155,149,111,862,914,20,939,934,-5,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,WN,2964,N481WN,PHX,DAL,650,654,4,130,130,111,879,1001,3,1000,1004,4,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1,4,DL,1092,N911DL,MEM,MCO,715,713,-2,123,112,90,684,957,8,1018,1005,-13,Yes,Yes,No,No,No,No,No,Yes,No
1,1,4,WN,450,N611SW,ATL,FLL,820,826,6,110,104,87,581,1006,4,1010,1010,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,UA,306,N440UA,LAX,BWI,840,834,-6,296,269,250,2329,1558,5,1636,1603,-33,No,No,No,No,Yes,No,No,Yes,No
1,1,4,AS,342,N440AS,SEA,OAK,600,555,-5,119,108,92,671,738,5,759,743,-16,No,No,No,Yes,Yes,Yes,No,No,No
1,1,4,B6,515,N337JB,BOS,BUF,549,540,-9,96,99,78,395,715,4,725,719,-6,No,Yes,Yes,No,No,No,No,Yes,No
1,1,4,WN,697,N508SW,ELP,AUS,735,735,0,90,87,75,528,959,3,1005,1002,-3,No,No,Yes,No,Yes,No,No,No,No
1,1,4,UA,1024,N34222,EWR,SFO,830,830,0,402,375,352,2565,1135,10,1212,1145,-27,Yes,No,No,No,No,Yes,No,No,No
1,1,4,MQ,2859,N660MQ,SGF,DFW,525,,,95,,,364,,,700,,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,UA,1460,N75426,LAX,SFO,820,816,-4,99,103,55,337,926,33,959,959,0,No,No,No,Yes,No,No,No,No,No
1,1,4,DL,1415,N950DL,CLT,ATL,715,723,8,80,74,45,226,832,5,835,837,2,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
1,1,4,WN,398,N475WN,TUL,DAL,740,736,-4,70,61,48,237,832,5,850,837,-13,No,No,No,Yes,No,Yes,Yes,Yes,No
1,1,4,DL,2192,N959DN,TPA,DTW,830,823,-7,164,161,143,983,1057,7,1114,1104,-10,Yes,No,Yes,Yes,No,No,Yes,No,No
1,1,4,WN,692,N221WN,CAK,MCO,640,636,-4,150,138,122,861,847,7,910,854,-16,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
1,1,4,OO,7389,N561SW,RKS,SLC,746,736,-10,65,64,48,162,833,7,851,840,-11,Yes,Yes,No,No,No,No,Yes,No,No
1,1,4,OO,5348,N562SW,SBP,LAX,615,613,-2,71,64,37,156,711,6,726,717,-9,Yes,Yes,No,No,Yes,Yes,No,No,No
1,1,4,DL,2054,N376DA,SEA,JFK,705,705,0,312,290,270,2422,1446,9,1517,1455,-22,No,No,Yes,Yes,Yes,Yes,No,No,No
1,1,4,OO,5194,N976SW,SFO,BZN,901,907,6,141,132,113,807,1214,5,1222,1219,-3,No,No,No,Yes,Yes,No,Yes,Yes,No
1,1,4,NK,562,N510NK,LAS,DEN,801,756,-5,108,108,87,628,1034,10,1049,1044,-5,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
1,1,4,EV,2563,N902EV,DFW,CRP,725,,,80,,,354,,,845,,,No,No,No,Yes,Yes,Yes,No,Yes,No
1,1,4,DL,2123,N913DE,RSW,LGA,700,657,-3,169,155,138,1080,927,5,949,932,-17,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,UA,725,N828UA,ORD,PHX,830,906,36,238,239,219,1440,1158,7,1128,1205,37,No,Yes,No,Yes,Yes,No,Yes,No,No
1,1,4,OO,6573,N468CA,MRY,PHX,615,610,-5,106,96,79,598,837,9,901,846,-15,No,Yes,No,Yes,No,Yes,Yes,No,No
1,1,4,B6,70,N228JB,FLL,BOS,625,624,-1,180,186,169,1237,926,4,925,930,5,Yes,Yes,No,No,No,Yes,Yes,No,No
1,1,4,DL,2370,N339NB,MSY,LGA,630,624,-6,168,171,137,1183,954,21,1018,1015,-3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,US,2053,N114UW,DTW,CLT,815,822,7,117,118,75,500,959,21,1012,1020,8,No,Yes,No,No,Yes,No,Yes,Yes,No
1,1,4,B6,1434,N503JB,SJU,MCO,605,738,93,188,183,165,1189,935,6,813,941,88,No,No,No,Yes,Yes,Yes,No,No,No
1,1,4,AA,9,N792AA,JFK,LAX,700,649,-11,380,397,368,2475,1019,7,1020,1026,6,No,Yes,Yes,Yes,Yes,No,No,No,No
1,1,4,US,445,N187US,RDU,CLT,705,657,-8,65,96,35,130,828,5,810,833,23,Yes,No,Yes,Yes,No,No,Yes,No,No
1,1,4,UA,1741,N57870,LAX,IAD,735,726,-9,281,263,248,2288,1444,5,1516,1449,-27,Yes,No,No,No,No,No,Yes,Yes,No
1,1,4,B6,922,N809JB,PBI,BOS,605,621,16,172,184,163,1197,917,8,857,925,28,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,OO,5459,N291SW,SBP,SFO,850,844,-6,75,55,46,190,938,1,1005,939,-26,No,Yes,No,No,Yes,Yes,No,Yes,No
1,1,4,OO,6424,N986SW,TUS,DEN,725,713,-12,120,147,87,639,922,18,925,940,15,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
1,1,4,EV,5908,N12136,DIK,DEN,727,719,-8,113,113,74,488,901,11,920,912,-8,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes
1,1,4,WN,205,N624SW,SJC,LAS,905,901,-4,80,82,66,386,1017,6,1025,1023,-2,Yes,Yes,Yes,No,No,Yes,No,No,No
1,1,4,OO,4470,N426SW,BIL,SLC,900,855,-5,88,84,59,387,1009,10,1028,1019,-9,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,VX,360,N641VA,LAX,BOS,830,826,-4,320,296,281,2611,1616,6,1650,1622,-28,No,Yes,No,Yes,No,No,Yes,No,No
1,1,4,EV,2556,N906EV,DFW,CLL,840,,,50,,,164,,,930,,,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,OO,5241,N742SK,DEN,SAT,804,821,17,132,129,115,794,1125,5,1116,1130,14,Yes,No,No,No,No,No,No,No,No
1,1,4,WN,969,N268WN,PHL,FLL,655,651,-4,170,150,137,992,917,4,945,921,-24,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,AA,118,N788AA,LAX,JFK,700,650,-10,325,286,268,2475,1431,5,1525,1436,-49,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,VX,174,N624VA,SFO,EWR,800,754,-6,330,305,285,2565,1551,8,1630,1559,-31,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,WN,406,N940WN,DCA,BNA,715,710,-5,120,119,101,562,805,4,815,809,-6,No,No,Yes,No,Yes,Yes,No,Yes,No
1,1,4,AA,2220,N586AA,COS,DFW,635,623,-12,120,123,88,592,916,10,935,926,-9,No,No,No,Yes,Yes,Yes,No,No,No
1,1,4,DL,2180,N938DL,CLE,ATL,700,659,-1,125,93,80,554,828,4,905,832,-33,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,US,590,N758US,BOI,PHX,700,659,-1,128,131,97,735,906,4,908,910,2,No,No,No,No,No,No,Yes,No,No
1,1,4,OO,5628,N507CA,RNO,SFO,630,619,-11,73,78,41,192,733,4,743,737,-6,Yes,Yes,No,Yes,No,No,No,No,No
1,1,4,OO,6272,N915SW,BUR,SFO,700,650,-10,86,95,61,326,819,6,826,825,-1,Yes,No,Yes,No,No,No,No,No,No
1,1,4,EV,5608,N611QX,DTW,TUL,851,908,17,158,146,133,789,1031,3,1029,1034,5,Yes,No,No,No,No,No,No,Yes,No
1,1,4,B6,2784,N283JB,RDU,BOS,700,647,-13,109,143,93,612,905,5,849,910,21,No,No,No,Yes,No,Yes,Yes,No,No
1,1,4,HA,120,N491HA,HNL,KOA,850,843,-7,43,44,28,163,922,5,933,927,-6,No,No,Yes,Yes,Yes,Yes,No,No,No
1,1,4,EV,5121,N132EV,DTW,CLT,852,851,-1,122,111,80,500,1030,12,1054,1042,-12,No,Yes,Yes,Yes,No,No,No,Yes,No
1,1,4,US,567,N524UW,SAN,PHX,630,623,-7,83,97,48,304,828,32,853,900,7,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,NK,597,N528NK,MSP,FLL,115,127,12,207,220,166,1487,527,40,542,607,25,No,No,No,Yes,Yes,Yes,No,No,No
1,1,4,MQ,3014,N908MQ,HOU,DFW,600,,,70,,,247,,,710,,,No,Yes,No,No,No,No,Yes,Yes,No
1,1,4,DL,1815,N581NW,MSP,ATL,855,923,28,156,145,115,907,1242,6,1231,1248,17,No,No,Yes,No,No,No,No,Yes,No
1,1,4,EV,4410,N12967,IAH,BNA,854,847,-7,112,109,87,657,1028,8,1046,1036,-10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,UA,229,N428UA,IAD,SAN,810,825,15,345,331,312,2253,1053,3,1055,1056,1,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1,4,OO,5551,N758SK,DEN,SEA,839,858,19,181,153,135,1024,1025,6,1040,1031,-9,No,No,No,No,No,Yes,No,No,No
1,1,4,MQ,3007,N649MQ,DFW,GRR,835,,,143,,,931,,,1158,,,Yes,No,Yes,Yes,No,No,Yes,No,No
1,1,4,WN,1739,N8308K,MDW,MCI,900,856,-4,95,93,74,405,1024,5,1035,1029,-6,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,WN,1144,N8607M,MCO,STL,740,740,0,160,150,133,882,906,4,920,910,-10,No,No,Yes,Yes,Yes,No,No,No,No
1,1,4,AA,1503,N3CCAA,FLL,DFW,840,834,-6,195,198,164,1119,1032,20,1055,1052,-3,Yes,No,Yes,No,No,No,Yes,No,No
1,1,4,AA,1543,N486AA,PIT,DFW,635,627,-8,200,181,162,1067,821,7,855,828,-27,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,AA,1642,N3CLAA,DFW,EWR,755,751,-4,185,195,154,1372,1159,7,1200,1206,6,No,Yes,No,No,No,No,No,Yes,No
1,1,4,DL,1556,N824DN,MCO,MSP,740,736,-4,212,209,187,1310,958,7,1012,1005,-7,No,No,Yes,Yes,No,No,Yes,Yes,No
1,1,4,OO,5512,N932SW,MSN,DEN,831,819,-12,164,160,129,826,951,8,1015,959,-16,No,No,No,Yes,No,Yes,No,Yes,No
1,1,4,WN,921,N962WN,SAT,BNA,700,655,-5,120,109,94,822,839,5,900,844,-16,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,NK,812,N632NK,DFW,TPA,818,,,136,,,929,,,1134,,,No,Yes,No,Yes,Yes,Yes,No,No,No
1,1,4,DL,2020,N347NB,MEM,LAX,711,708,-3,264,259,231,1619,922,5,935,927,-8,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,EV,4401,N16559,ORD,CHS,810,807,-3,130,121,92,760,1054,14,1120,1108,-12,No,No,Yes,No,No,No,Yes,Yes,No
1,1,4,WN,4660,N8610A,LAS,MCO,840,836,-4,260,257,237,2039,1545,8,1600,1553,-7,No,No,No,Yes,No,No,No,No,No
1,1,4,AS,548,N306AS,BLI,SEA,640,632,-8,37,59,26,93,724,7,717,731,14,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes
1,1,4,MQ,3359,N905MQ,FWA,DFW,640,,,170,,,859,,,830,,,Yes,No,Yes,Yes,No,No,No,No,No
1,1,4,DL,110,N826DN,ATL,LAX,822,821,-1,308,314,261,1947,958,37,1030,1035,5,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,WN,4483,N600WN,LAS,PDX,900,907,7,140,124,113,763,1109,2,1120,1111,-9,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,AA,204,N5DXAA,MIA,LAS,700,657,-3,328,337,308,2174,925,9,928,934,6,No,Yes,No,No,Yes,No,No,No,No
1,1,4,OO,6207,N771SK,SFO,LAS,830,825,-5,96,101,76,414,956,10,1006,1006,0,Yes,Yes,Yes,No,Yes,No,No,No,No
1,1,4,WN,789,N487WN,DSM,MDW,835,830,-5,85,68,50,306,931,7,1000,938,-22,No,Yes,Yes,No,Yes,No,No,Yes,No
1,1,4,AA,129,N4WPAA,JAX,DFW,635,648,13,170,165,141,918,822,11,825,833,8,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,AS,445,N579AS,LAX,SEA,700,655,-5,170,160,139,954,929,6,950,935,-15,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1,1,4,NK,520,N525NK,LAS,MCI,55,120,25,162,143,128,1139,539,4,537,543,6,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
1,1,4,DL,2359,N972DL,CVG,RSW,731,722,-9,153,150,117,879,946,6,1004,952,-12,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,AA,1373,N549AA,BWI,DFW,655,647,-8,220,230,202,1217,926,11,935,937,2,No,No,Yes,Yes,No,No,Yes,Yes,No
1,1,4,B6,525,N645JB,JFK,TPA,600,554,-6,181,186,157,1005,852,8,901,900,-1,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,AS,62,N792AS,ANC,JNU,800,748,-12,100,110,87,571,933,5,940,938,-2,No,No,No,No,No,No,No,No,No
1,1,4,OO,5256,N789SK,COS,IAH,615,614,-1,139,153,116,809,942,5,934,947,13,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,NK,218,N622NK,FLL,ACY,800,815,15,145,148,130,977,1037,6,1025,1043,18,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,WN,771,N474WN,LIT,PHX,850,849,-1,195,188,176,1136,1053,4,1105,1057,-8,Yes,No,No,Yes,No,No,Yes,No,No
1,1,4,NK,224,N607NK,ORD,LGA,556,547,-9,124,160,92,733,835,52,900,927,27,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1,1,4,OO,5604,N292SW,ACV,SFO,600,550,-10,83,103,69,250,728,5,723,733,10,No,Yes,No,Yes,Yes,Yes,No,No,No
1,1,4,AA,376,N573AA,DFW,IND,745,744,-1,120,130,90,761,1050,4,1045,1054,9,No,Yes,Yes,No,Yes,No,Yes,No,No
1,1,4,AA,15,N783AA,JFK,SFO,800,755,-5,400,453,388,2586,1220,8,1140,1228,48,Yes,No,No,No,No,No,Yes,No,No
1,1,4,US,457,N585UW,DFW,PHX,820,822,2,172,169,143,868,959,12,1012,1011,-1,Yes,No,Yes,No,Yes,No,No,No,No
1,1,4,UA,319,N498UA,EWR,MCO,600,603,3,173,152,135,937,832,3,853,835,-18,Yes,No,Yes,No,No,No,No,No,No
1,1,4,OO,5242,N788SK,LAX,AUS,820,816,-4,178,202,155,1242,1332,6,1318,1338,20,No,No,No,No,No,No,No,No,No
1,1,4,OO,4986,N719SK,AUS,LAX,538,535,-3,212,199,173,1242,644,10,710,654,-16,Yes,Yes,No,No,Yes,No,No,Yes,No
1,1,4,AA,1623,N438AA,LAS,DFW,905,1118,133,160,164,140,1055,1553,9,1345,1602,137,No,Yes,Yes,No,Yes,No,No,No,No
1,1,4,EV,5077,N197PQ,GNV,ATL,850,844,-6,82,85,49,300,944,25,1012,1009,-3,No,No,No,No,Yes,Yes,No,Yes,No
1,1,4,B6,1031,N339JB,BOS,HOU,700,656,-4,276,270,255,1609,1025,1,1036,1026,-10,Yes,No,Yes,No,No,Yes,Yes,No,No
1,1,4,UA,581,N448UA,DEN,IAD,823,830,7,190,170,154,1452,1315,5,1333,1320,-13,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,US,1862,N179UW,JFK,CLT,815,813,-2,128,125,102,541,1011,7,1023,1018,-5,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
1,1,4,F9,711,N203FR,RSW,DEN,630,647,17,254,246,229,1607,847,6,844,853,9,Yes,No,No,No,No,Yes,Yes,No,No
1,1,4,DL,1574,N532US,MCO,MSP,600,550,-10,209,212,196,1310,818,4,829,822,-7,No,No,Yes,No,No,Yes,Yes,No,No
1,1,4,WN,1636,N202WN,PHX,ATL,715,712,-3,205,200,175,1587,1225,7,1240,1232,-8,No,No,Yes,No,Yes,Yes,No,Yes,No
1,1,4,US,514,N722US,IAH,MIA,800,751,-9,141,129,112,964,1055,5,1121,1100,-21,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,NK,731,N527NK,ORD,LAX,725,719,-6,277,271,247,1744,942,8,1002,950,-12,Yes,No,No,No,Yes,Yes,Yes,No,No
1,1,4,EV,5787,N13538,TUL,IAH,755,748,-7,100,98,81,429,919,7,935,926,-9,Yes,Yes,Yes,No,No,No,No,No,No
1,1,4,OO,4848,N432SW,MSP,DSM,900,855,-5,88,78,45,232,1008,5,1028,1013,-15,No,No,No,No,Yes,No,Yes,No,No
1,1,4,OO,5460,N583SW,RDD,SFO,530,,,90,,,199,,,700,,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,NK,604,N633NK,FLL,LGA,712,709,-3,168,190,148,1076,952,27,1000,1019,19,Yes,No,No,Yes,No,Yes,Yes,No,No
1,1,4,MQ,2944,N939MQ,DFW,FSM,900,,,58,,,227,,,958,,,No,Yes,No,Yes,No,No,No,No,No
1,1,4,F9,1338,N906FR,IAD,MSP,620,609,-11,165,161,142,908,743,7,805,750,-15,Yes,No,No,No,No,Yes,Yes,Yes,No
1,1,4,OO,5622,N946SW,ORD,DSM,744,739,-5,80,88,57,299,901,6,904,907,3,No,Yes,Yes,No,No,Yes,No,No,No
1,1,4,US,677,N157UW,LAS,PHL,900,858,-2,281,256,238,2176,1610,4,1641,1614,-27,Yes,Yes,No,No,Yes,No,Yes,No,No
1,1,4,WN,446,N618WN,LAS,BOI,800,749,-11,105,100,84,519,1025,4,1045,1029,-16,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,F9,133,N951FR,DFW,DEN,605,702,57,122,117,91,641,751,8,707,759,52,Yes,No,Yes,No,No,Yes,No,Yes,No
1,1,4,DL,860,N324NB,SNA,MSP,645,642,-3,225,220,188,1522,1213,9,1230,1222,-8,Yes,No,No,Yes,Yes,No,No,No,No
1,1,4,MQ,3419,N939MQ,LFT,DFW,650,,,85,,,351,,,815,,,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,UA,1156,N33286,DEN,RSW,805,806,1,217,202,185,1607,1323,5,1342,1328,-14,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,DL,806,N3730B,SFO,MSP,25,20,-5,217,230,206,1589,604,6,602,610,8,No,No,No,No,No,Yes,No,Yes,No
1,1,4,DL,2494,N711ZX,JFK,MSP,800,835,35,203,195,165,1029,1046,4,1023,1050,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,WN,3579,N231WN,MCO,BWI,900,857,-3,130,122,105,787,1055,4,1110,1059,-11,No,No,Yes,No,No,No,No,No,No
1,1,4,UA,1293,N78438,FLL,EWR,737,740,3,175,172,150,1065,1023,9,1032,1032,0,Yes,No,No,Yes,No,Yes,No,Yes,No
1,1,4,NK,121,N635NK,ORD,RSW,835,831,-4,172,154,139,1120,1159,6,1227,1205,-22,No,No,Yes,No,Yes,No,No,Yes,No
1,1,4,EV,4642,N14143,TUS,IAH,605,613,8,142,153,117,936,939,7,927,946,19,No,No,Yes,No,Yes,No,Yes,No,No
1,1,4,DL,1382,N674DL,SJU,ATL,800,800,0,237,223,205,1547,1037,6,1057,1043,-14,No,Yes,Yes,No,No,No,No,No,No
1,1,4,DL,1453,N589NW,SEA,MSP,700,656,-4,196,183,162,1399,1151,8,1216,1159,-17,No,Yes,Yes,Yes,No,Yes,No,No,No
1,1,4,AA,1297,N3JYAA,LGA,MIA,600,708,68,192,174,151,1096,956,6,912,1002,50,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1,1,4,B6,326,N639JB,TPA,JFK,728,723,-5,151,161,135,1005,956,8,959,1004,5,No,Yes,Yes,No,Yes,Yes,No,No,No
1,1,4,OO,5544,N479CA,DEN,BIS,830,823,-7,102,103,82,516,1101,5,1112,1106,-6,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,UA,649,N827UA,LAS,DEN,723,716,-7,116,110,90,628,959,7,1019,1006,-13,No,Yes,No,Yes,No,No,No,Yes,No
1,1,4,AA,244,N3JMAA,SNA,DFW,850,916,26,175,176,145,1205,1356,16,1345,1412,27,Yes,No,Yes,Yes,Yes,No,No,No,No
1,1,4,AA,1207,N3DPAA,PHL,DFW,625,909,164,235,238,206,1303,1156,11,920,1207,167,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes
1,1,4,EV,4342,N13913,TYS,IAH,905,937,32,154,156,131,771,1104,9,1039,1113,34,No,Yes,Yes,Yes,Yes,No,No,No,No
1,1,4,OO,5577,N930SW,LAX,BZN,814,806,-8,169,173,144,902,1155,4,1203,1159,-4,No,No,Yes,Yes,Yes,Yes,No,No,No
1,1,4,EV,5541,N838AS,ATL,AGS,906,933,27,49,42,31,143,1013,2,955,1015,20,Yes,No,No,No,No,Yes,Yes,No,No
1,1,4,AA,330,N3EWAA,PBI,ORD,630,626,-4,190,202,171,1144,829,19,840,848,8,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,EV,5555,N837AS,CAE,ATL,838,833,-5,70,69,41,192,936,6,948,942,-6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,DL,2099,N355NW,BNA,DTW,520,511,-9,103,106,66,456,747,10,803,757,-6,No,Yes,No,No,No,No,No,Yes,No
